condition_id,task,distractor_type,noise_count,gold_count,menu_size,gold_fraction,gold_positions,mean_distractor_gold_similarity,max_distractor_gold_similarity,parse_status,parse_mode,selected_count,selected_skill_ids,prompt_tokens,completion_tokens,total_tokens,latency_seconds,retry_count,precision_inclusive,precision_conditional,gold_recall,selection_f1,exact_set_match,complete_gold_coverage,missing_gold_count,extra_skill_count,any_wrong_selection,empty_selection,jaccard
shock-analysis-supply|shared|n0,shock-analysis-supply,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--xlsx-1,223,6,229,4.5419,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|random|n2,shock-analysis-supply,random,2,1,3,0.333333,2,,,ok,strict,1,benchflow-ai--xlsx-1,336,6,342,4.5259,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|hard|n2,shock-analysis-supply,hard,2,1,3,0.333333,2,0.148301,0.187193,ok,strict,1,benchflow-ai--xlsx-1,323,6,329,2.9969,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|random|n5,shock-analysis-supply,random,5,1,6,0.166667,2,,,ok,strict,1,benchflow-ai--xlsx-1,578,6,584,3.573,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|hard|n5,shock-analysis-supply,hard,5,1,6,0.166667,3,0.196522,0.421118,ok,strict,1,benchflow-ai--xlsx-1,408,6,414,2.682,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|random|n10,shock-analysis-supply,random,10,1,11,0.090909,5,,,ok,strict,1,benchflow-ai--xlsx-1,924,6,930,5.2807,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|hard|n10,shock-analysis-supply,hard,10,1,11,0.090909,4,0.25171,0.421118,ok,strict,1,benchflow-ai--xlsx-1,784,6,790,2.6585,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|random|n20,shock-analysis-supply,random,20,1,21,0.047619,8,,,ok,strict,1,benchflow-ai--xlsx-1,1519,6,1525,3.1746,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
shock-analysis-supply|hard|n20,shock-analysis-supply,hard,20,1,21,0.047619,10,0.288105,0.576438,ok,strict,4,benchflow-ai--timeseries-detrending;benchflow-ai--xlsx-1;sbroenne--excel-mcp;twwch--excel-processor,1285,17,1302,2.6587,0,0.25,0.25,1.0,0.4,0.0,1.0,0,3,1.0,0.0,0.25
simpo-code-reproduction|shared|n0,simpo-code-reproduction,shared,0,2,2,1.0,1;2,,,ok,strict,1,benchflow-ai--nlp-research-repo-package-installment,214,6,220,2.8199,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
simpo-code-reproduction|random|n2,simpo-code-reproduction,random,2,2,4,0.5,3;4,,,ok,strict,1,benchflow-ai--nlp-research-repo-package-installment,290,6,296,3.723,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
simpo-code-reproduction|hard|n2,simpo-code-reproduction,hard,2,2,4,0.5,1;3,0.213289,0.248083,ok,strict,2,Orchestra-Research--simpo-training;benchflow-ai--nlp-research-repo-package-installment,351,9,360,3.0868,0,0.5,0.5,0.5,0.5,0.0,0.0,1,1,1.0,0.0,0.333333
simpo-code-reproduction|random|n5,simpo-code-reproduction,random,5,2,7,0.285714,6;7,,,ok,strict,1,benchflow-ai--nlp-research-repo-package-installment,616,6,622,3.1789,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
simpo-code-reproduction|hard|n5,simpo-code-reproduction,hard,5,2,7,0.285714,1;4,0.233817,0.321995,ok,strict,4,Orchestra-Research--simpo-training;benchflow-ai--nlp-research-repo-package-installment;frostant--ai-paper-reader;mindrally--pytorch,437,15,452,3.5187,0,0.25,0.25,0.5,0.333333,0.0,0.0,1,3,1.0,0.0,0.2
simpo-code-reproduction|random|n10,simpo-code-reproduction,random,10,2,12,0.166667,8;9,,,ok,strict,1,benchflow-ai--nlp-research-repo-package-installment,945,6,951,3.4462,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
simpo-code-reproduction|hard|n10,simpo-code-reproduction,hard,10,2,12,0.166667,2;6,0.281633,0.41286,ok,strict,3,Orchestra-Research--simpo-training;benchflow-ai--nlp-research-repo-package-installment;mindrally--pytorch,712,13,725,2.6864,0,0.333333,0.333333,0.5,0.4,0.0,0.0,1,2,1.0,0.0,0.25
simpo-code-reproduction|random|n20,simpo-code-reproduction,random,20,2,22,0.090909,15;16,,,ok,strict,1,benchflow-ai--nlp-research-repo-package-installment,1673,7,1680,2.8197,0,1.0,1.0,0.5,0.666667,0.0,0.0,1,0,0.0,0.0,0.5
simpo-code-reproduction|hard|n20,simpo-code-reproduction,hard,20,2,22,0.090909,6;10,0.296445,0.515968,ok,strict,6,Orchestra-Research--simpo-training;benchflow-ai--nlp-research-repo-package-installment;itsmostafa--pytorch;itsmostafa--rlhf;mindrally--pytorch;tondevrel--pytorch-research,1360,46,1406,4.079,0,0.166667,0.166667,0.5,0.25,0.0,0.0,1,5,1.0,0.0,0.142857
software-dependency-audit|shared|n0,software-dependency-audit,shared,0,3,3,1.0,1;2;3,,,ok,strict,1,benchflow-ai--trivy-offline-vulnerability-scanning,297,6,303,3.215,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
software-dependency-audit|random|n2,software-dependency-audit,random,2,3,5,0.6,2;3;4,,,ok,strict,3,benchflow-ai--cvss-score-extraction;benchflow-ai--trivy-offline-vulnerability-scanning;benchflow-ai--vulnerability-csv-reporting,419,12,431,2.6635,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
software-dependency-audit|hard|n2,software-dependency-audit,hard,2,3,5,0.6,2;3;4,0.614452,0.680182,ok,strict,2,Dexploarer--dependency-vulnerability-scanner;secondsky--vulnerability-scanning,423,9,432,2.6218,0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1.0,0.0,0.0
software-dependency-audit|random|n5,software-dependency-audit,random,5,3,8,0.375,2;3;5,,,ok,strict,3,benchflow-ai--cvss-score-extraction;benchflow-ai--trivy-offline-vulnerability-scanning;benchflow-ai--vulnerability-csv-reporting,600,12,612,3.6143,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
software-dependency-audit|hard|n5,software-dependency-audit,hard,5,3,8,0.375,3;5;6,0.521731,0.680182,ok,strict,6,Dexploarer--dependency-vulnerability-scanner;alirezarezvani--dependency-auditor;benchflow-ai--trivy-offline-vulnerability-scanning;curiositech--security-auditor;patricio0312rev--dependency-vulnerability-triage;secondsky--vulnerability-scanning,668,21,689,2.3205,0,0.166667,0.166667,0.333333,0.222222,0.0,0.0,2,5,1.0,0.0,0.125
software-dependency-audit|random|n10,software-dependency-audit,random,10,3,13,0.230769,5;7;9,,,ok,strict,3,benchflow-ai--cvss-score-extraction;benchflow-ai--trivy-offline-vulnerability-scanning;benchflow-ai--vulnerability-csv-reporting,811,12,823,2.6155,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
software-dependency-audit|hard|n10,software-dependency-audit,hard,10,3,13,0.230769,6;8;9,0.513468,0.680182,ok,strict,8,BerryKuipers--audit-dependencies;Dexploarer--dependency-vulnerability-scanner;alirezarezvani--dependency-auditor;benchflow-ai--trivy-offline-vulnerability-scanning;curiositech--security-auditor;equinor--npm-research;patricio0312rev--dependency-vulnerability-triage;secondsky--vulnerability-scanning,906,54,960,3.2671,0,0.125,0.125,0.333333,0.181818,0.0,0.0,2,7,1.0,0.0,0.1
software-dependency-audit|random|n20,software-dependency-audit,random,20,3,23,0.130435,8;11;15,,,ok,strict,2,benchflow-ai--cvss-score-extraction;benchflow-ai--trivy-offline-vulnerability-scanning,1286,11,1297,2.2431,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
software-dependency-audit|hard|n20,software-dependency-audit,hard,20,3,23,0.130435,10;12;16,0.495953,0.680182,ok,strict,9,BerryKuipers--audit-dependencies;Dexploarer--dependency-vulnerability-scanner;alirezarezvani--dependency-auditor;armanzeroeight--dependency-audit;curiositech--security-auditor;equinor--npm-research;fusengine--dependency-audit;patricio0312rev--dependency-vulnerability-triage;secondsky--vulnerability-scanning,1333,62,1395,3.5508,0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,0.0,0.0
speaker-diarization-subtitles|shared|n0,speaker-diarization-subtitles,shared,0,4,4,1.0,1;2;3;4,,,ok,strict,4,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD),425,15,440,4.2091,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
speaker-diarization-subtitles|random|n2,speaker-diarization-subtitles,random,2,4,6,0.666667,1;2;5;6,,,ok,strict,4,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD),558,20,578,2.689,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
speaker-diarization-subtitles|hard|n2,speaker-diarization-subtitles,hard,2,4,6,0.666667,1;2;4;5,0.640872,0.699853,ok,strict,6,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD);davila7--transcribe;vanman2024--stt-integration,574,21,595,3.0662,0,0.666667,0.666667,1.0,0.8,0.0,1.0,0,2,1.0,0.0,0.666667
speaker-diarization-subtitles|random|n5,speaker-diarization-subtitles,random,5,4,9,0.444444,2;3;7;9,,,ok,strict,4,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD),861,20,881,2.4205,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
speaker-diarization-subtitles|hard|n5,speaker-diarization-subtitles,hard,5,4,9,0.444444,2;3;6;7,0.687305,0.723948,ok,strict,9,agntswrm--audio-transcribe;benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD);davila7--transcribe;inferencesh--speech-to-text;tul-sh--speech-to-text;vanman2024--stt-integration,824,30,854,3.9509,0,0.444444,0.444444,1.0,0.615385,0.0,1.0,0,5,1.0,0.0,0.444444
speaker-diarization-subtitles|random|n10,speaker-diarization-subtitles,random,10,4,14,0.285714,2;3;10;13,,,ok,strict,4,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD),1179,22,1201,2.9966,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
speaker-diarization-subtitles|hard|n10,speaker-diarization-subtitles,hard,10,4,14,0.285714,2;3;9;11,0.636075,0.771941,ok,strict,12,agntswrm--audio-transcribe;benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD);davila7--transcribe;eachlabs--subtitle-generation;inferencesh--speech-to-text;maxgent-ai--audio-transcribe;sickn33--azure-ai-transcription-py;tul-sh--speech-to-text;vanman2024--stt-integration,1212,75,1287,3.9159,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,8,1.0,0.0,0.333333
speaker-diarization-subtitles|random|n20,speaker-diarization-subtitles,random,20,4,24,0.166667,3;5;17;22,,,ok,strict,4,benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD),1803,22,1825,3.7939,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
speaker-diarization-subtitles|hard|n20,speaker-diarization-subtitles,hard,20,4,24,0.166667,2;3;14;20,0.618825,0.771941,ok,strict,17,agntswrm--audio-transcribe;benchflow-ai--Automatic Speech Recognition (ASR);benchflow-ai--Multimodal Fusion for Speaker Diarization;benchflow-ai--Speaker Clustering Methods;benchflow-ai--Voice Activity Detection (VAD);davila7--transcribe;eachlabs--subtitle-generation;elevenlabs--speech-to-text;fal-ai-community--fal-audio;ilkerzg--fal-audio;inferencesh--speech-to-text;maxgent-ai--audio-transcribe;sarvamai--speech-to-text;sickn33--azure-ai-transcription-py;sickn33--fal-audio;tul-sh--speech-to-text;vanman2024--stt-integration,1779,106,1885,4.1274,0,0.235294,0.235294,1.0,0.380952,0.0,1.0,0,13,1.0,0.0,0.235294
spring-boot-jakarta-migration|shared|n0,spring-boot-jakarta-migration,shared,0,5,5,1.0,1;2;3;4;5,,,ok,strict,2,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration,451,9,460,2.5671,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
spring-boot-jakarta-migration|random|n2,spring-boot-jakarta-migration,random,2,5,7,0.714286,1;2;4;6;7,,,ok,strict,2,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration,530,9,539,4.9505,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
spring-boot-jakarta-migration|hard|n2,spring-boot-jakarta-migration,hard,2,5,7,0.714286,1;2;3;6;7,0.618522,0.633511,ok,strict,2,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration,765,9,774,2.7646,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
spring-boot-jakarta-migration|random|n5,spring-boot-jakarta-migration,random,5,5,10,0.5,1;2;4;6;9,,,ok,strict,2,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration,703,14,717,3.2819,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
spring-boot-jakarta-migration|hard|n5,spring-boot-jakarta-migration,hard,5,5,10,0.5,1;2;3;7;9,0.55417,0.633511,ok,strict,2,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration,842,9,851,3.5918,0,1.0,1.0,0.4,0.571429,0.0,0.0,3,0,0.0,0.0,0.4
spring-boot-jakarta-migration|random|n10,spring-boot-jakarta-migration,random,10,5,15,0.333333,1;3;5;9;12,,,ok,strict,4,benchflow-ai--hibernate-upgrade;benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration;benchflow-ai--spring-security-6,919,20,939,3.3208,0,1.0,1.0,0.8,0.888889,0.0,0.0,1,0,0.0,0.0,0.8
spring-boot-jakarta-migration|hard|n10,spring-boot-jakarta-migration,hard,10,5,15,0.333333,1;2;4;10;14,0.547641,0.646802,ok,strict,3,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration;curiouslearner--java-maven-helper,1023,18,1041,13.6297,0,0.666667,0.666667,0.4,0.5,0.0,0.0,3,1,1.0,0.0,0.333333
spring-boot-jakarta-migration|random|n20,spring-boot-jakarta-migration,random,20,5,25,0.2,2;4;7;14;18,,,ok,strict,5,benchflow-ai--hibernate-upgrade;benchflow-ai--jakarta-namespace;benchflow-ai--restclient-migration;benchflow-ai--spring-boot-migration;benchflow-ai--spring-security-6,1568,25,1593,3.0592,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
spring-boot-jakarta-migration|hard|n20,spring-boot-jakarta-migration,hard,20,5,25,0.2,2;6;8;15;21,0.544957,0.646802,ok,strict,3,benchflow-ai--jakarta-namespace;benchflow-ai--spring-boot-migration;curiouslearner--java-maven-helper,1455,27,1482,4.8589,0,0.666667,0.666667,0.4,0.5,0.0,0.0,3,1,1.0,0.0,0.333333
suricata-custom-exfil|shared|n0,suricata-custom-exfil,shared,0,3,3,1.0,1;2;3,,,ok,strict,1,benchflow-ai--suricata-rules-basics,194,6,200,1.9997,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|random|n2,suricata-custom-exfil,random,2,3,5,0.6,2;3;5,,,ok,strict,1,benchflow-ai--suricata-rules-basics,266,6,272,3.6022,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|hard|n2,suricata-custom-exfil,hard,2,3,5,0.6,1;2;4,0.40989,0.578684,ok,strict,1,benchflow-ai--suricata-rules-basics,265,6,271,2.4364,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|random|n5,suricata-custom-exfil,random,5,3,8,0.375,3;4;8,,,ok,strict,1,benchflow-ai--suricata-rules-basics,513,6,519,3.2559,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|hard|n5,suricata-custom-exfil,hard,5,3,8,0.375,3;4;7,0.384853,0.637387,ok,strict,1,benchflow-ai--suricata-rules-basics,426,6,432,2.4291,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|random|n10,suricata-custom-exfil,random,10,3,13,0.230769,4;5;12,,,ok,strict,1,benchflow-ai--suricata-rules-basics,686,6,692,2.4944,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|hard|n10,suricata-custom-exfil,hard,10,3,13,0.230769,6;7;12,0.332453,0.637387,ok,strict,1,benchflow-ai--suricata-rules-basics,620,6,626,2.5064,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|random|n20,suricata-custom-exfil,random,20,3,23,0.130435,5;6;18,,,ok,strict,1,benchflow-ai--suricata-rules-basics,1244,6,1250,2.4822,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
suricata-custom-exfil|hard|n20,suricata-custom-exfil,hard,20,3,23,0.130435,12;13;22,0.393273,0.681376,ok,strict,1,benchflow-ai--suricata-rules-basics,1158,12,1170,7.2989,0,1.0,1.0,0.333333,0.5,0.0,0.0,2,0,0.0,0.0,0.333333
syzkaller-ppdev-syzlang|shared|n0,syzkaller-ppdev-syzlang,shared,0,3,3,1.0,1;2;3,,,ok,strict,2,benchflow-ai--syz-extract-constants;benchflow-ai--syzlang-ioctl-basics,197,9,206,3.9385,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
syzkaller-ppdev-syzlang|random|n2,syzkaller-ppdev-syzlang,random,2,3,5,0.6,1;2;5,,,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,353,12,365,2.4379,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|hard|n2,syzkaller-ppdev-syzlang,hard,2,3,5,0.6,1;2;5,0.236102,0.267283,ok,strict,2,benchflow-ai--syz-extract-constants;benchflow-ai--syzlang-ioctl-basics,262,9,271,3.1321,0,1.0,1.0,0.666667,0.8,0.0,0.0,1,0,0.0,0.0,0.666667
syzkaller-ppdev-syzlang|random|n5,syzkaller-ppdev-syzlang,random,5,3,8,0.375,1;3;7,,,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,501,12,513,4.0044,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|hard|n5,syzkaller-ppdev-syzlang,hard,5,3,8,0.375,1;2;7,0.189122,0.267283,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,473,12,485,2.5878,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|random|n10,syzkaller-ppdev-syzlang,random,10,3,13,0.230769,2;4;12,,,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,906,13,919,2.5121,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|hard|n10,syzkaller-ppdev-syzlang,hard,10,3,13,0.230769,1;2;12,0.21484,0.392262,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,724,13,737,3.3487,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|random|n20,syzkaller-ppdev-syzlang,random,20,3,23,0.130435,3;7;22,,,ok,strict,3,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics,1351,18,1369,3.2997,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
syzkaller-ppdev-syzlang|hard|n20,syzkaller-ppdev-syzlang,hard,20,3,23,0.130435,2;5;20,0.215917,0.392262,ok,strict,4,benchflow-ai--syz-extract-constants;benchflow-ai--syzkaller-build-loop;benchflow-ai--syzlang-ioctl-basics;mohitmishra786--linux-kernel-modules,1353,21,1374,3.7591,0,0.75,0.75,1.0,0.857143,0.0,1.0,0,1,1.0,0.0,0.75
taxonomy-tree-merge|shared|n0,taxonomy-tree-merge,shared,0,1,1,1.0,1,,,ok,strict,1,benchflow-ai--hierarchical-taxonomy-clustering,157,6,163,4.7131,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
taxonomy-tree-merge|random|n2,taxonomy-tree-merge,random,2,1,3,0.333333,3,,,ok,strict,1,benchflow-ai--hierarchical-taxonomy-clustering,247,6,253,3.142,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
taxonomy-tree-merge|hard|n2,taxonomy-tree-merge,hard,2,1,3,0.333333,3,0.144835,0.206079,ok,strict,3,benchflow-ai--hierarchical-taxonomy-clustering;onewave-ai--csv-excel-merger;petekp--hierarchical-matching-systems,364,12,376,3.6815,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
taxonomy-tree-merge|random|n5,taxonomy-tree-merge,random,5,1,6,0.166667,5,,,ok,strict,1,benchflow-ai--hierarchical-taxonomy-clustering,377,6,383,2.4754,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
taxonomy-tree-merge|hard|n5,taxonomy-tree-merge,hard,5,1,6,0.166667,5,0.185085,0.328788,ok,strict,3,benchflow-ai--hierarchical-taxonomy-clustering;jmsktm--embedding-generator;petekp--hierarchical-matching-systems,522,12,534,2.4257,0,0.333333,0.333333,1.0,0.5,0.0,1.0,0,2,1.0,0.0,0.333333
taxonomy-tree-merge|random|n10,taxonomy-tree-merge,random,10,1,11,0.090909,10,,,ok,strict,1,benchflow-ai--hierarchical-taxonomy-clustering,658,7,665,4.0405,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
taxonomy-tree-merge|hard|n10,taxonomy-tree-merge,hard,10,1,11,0.090909,9,0.180599,0.427814,ok,strict,7,aws-samples--file-processing;benchflow-ai--data_cleaning;benchflow-ai--hierarchical-taxonomy-clustering;jmsktm--embedding-generator;melodic-software--design-taxonomy;onewave-ai--csv-excel-merger;petekp--hierarchical-matching-systems,733,31,764,2.3497,0,0.142857,0.142857,1.0,0.25,0.0,1.0,0,6,1.0,0.0,0.142857
taxonomy-tree-merge|random|n20,taxonomy-tree-merge,random,20,1,21,0.047619,19,,,ok,strict,1,benchflow-ai--hierarchical-taxonomy-clustering,1246,7,1253,3.2958,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
taxonomy-tree-merge|hard|n20,taxonomy-tree-merge,hard,20,1,21,0.047619,19,0.198737,0.449991,ok,strict,7,aj-geddes--clustering-analysis;akrindev--gemini-embeddings;benchflow-ai--data_cleaning;benchflow-ai--fuzzy-match;benchflow-ai--hierarchical-taxonomy-clustering;curiouslearner--csv-processor;jmsktm--embedding-generator,1201,34,1235,4.1747,0,0.142857,0.142857,1.0,0.25,0.0,1.0,0,6,1.0,0.0,0.142857
threejs-structure-parser|shared|n0,threejs-structure-parser,shared,0,2,2,1.0,1;2,,,ok,strict,2,benchflow-ai--obj-exporter-1;benchflow-ai--threejs,216,9,225,3.3887,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
threejs-structure-parser|random|n2,threejs-structure-parser,random,2,2,4,0.5,3;4,,,ok,strict,2,benchflow-ai--obj-exporter-1;benchflow-ai--threejs,308,9,317,2.1005,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
threejs-structure-parser|hard|n2,threejs-structure-parser,hard,2,2,4,0.5,2;4,0.878394,0.995652,ok,strict,4,benchflow-ai--obj-exporter-1;benchflow-ai--obj-exporter-2;benchflow-ai--threejs;secondsky--threejs,351,15,366,2.278,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,2,1.0,0.0,0.5
threejs-structure-parser|random|n5,threejs-structure-parser,random,5,2,7,0.285714,5;6,,,ok,strict,2,benchflow-ai--obj-exporter-1;benchflow-ai--threejs,413,9,422,2.5862,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
threejs-structure-parser|hard|n5,threejs-structure-parser,hard,5,2,7,0.285714,4;6,0.775525,0.995652,ok,strict,4,benchflow-ai--obj-exporter-1;benchflow-ai--obj-exporter-2;benchflow-ai--threejs;secondsky--threejs,558,15,573,4.3293,0,0.5,0.5,1.0,0.666667,0.0,1.0,0,2,1.0,0.0,0.5
threejs-structure-parser|random|n10,threejs-structure-parser,random,10,2,12,0.166667,9;10,,,ok,strict,2,benchflow-ai--obj-exporter-1;benchflow-ai--threejs,705,10,715,2.7263,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
threejs-structure-parser|hard|n10,threejs-structure-parser,hard,10,2,12,0.166667,7;10,0.722583,0.995652,ok,strict,3,benchflow-ai--obj-exporter-1;benchflow-ai--obj-exporter-2;benchflow-ai--threejs,1102,13,1115,2.4977,0,0.666667,0.666667,1.0,0.8,0.0,1.0,0,1,1.0,0.0,0.666667
threejs-structure-parser|random|n20,threejs-structure-parser,random,20,2,22,0.090909,19;20,,,ok,strict,2,benchflow-ai--obj-exporter-1;benchflow-ai--threejs,1349,16,1365,3.3957,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
threejs-structure-parser|hard|n20,threejs-structure-parser,hard,20,2,22,0.090909,14;17,0.677892,0.995652,ok,strict,3,benchflow-ai--obj-exporter-1;benchflow-ai--obj-exporter-2;benchflow-ai--threejs,1806,20,1826,4.968,0,0.666667,0.666667,1.0,0.8,0.0,1.0,0,1,1.0,0.0,0.666667
threejs-to-obj|shared|n0,threejs-to-obj,shared,0,2,2,1.0,1;2,,,ok,strict,2,benchflow-ai--obj-exporter-2;benchflow-ai--threejs,216,9,225,2.2099,0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1.0
