task,condition,repeat,skill_id,retrieval_correct,relevance_rank,reciprocal_relevance_rank,top10_relevant,top100_relevant
protein-expression-analysis,random_wrong,2,staskh--ib-report-delta-adjusted-notional-exposure,False,,0.0,0.0,0.0
python-scala-translation,no_skill,0,,,,0.0,0.0,0.0
python-scala-translation,gold_skill,0,benchflow-ai--python-scala-collections,True,260,0.0038461538461538464,0.0,0.0
python-scala-translation,retrieved_top1_full,0,benchflow-ai--python-scala-idioms,True,102,0.00980392156862745,0.0,0.0
python-scala-translation,hard_distractor,0,j5ik2o--intent-based-dedup,False,,0.0,0.0,0.0
python-scala-translation,random_wrong,0,itechmeat--cloudflare-durable-objects,False,,0.0,0.0,0.0
python-scala-translation,no_skill,1,,,,0.0,0.0,0.0
python-scala-translation,gold_skill,1,benchflow-ai--python-scala-collections,True,260,0.0038461538461538464,0.0,0.0
python-scala-translation,retrieved_top1_full,1,benchflow-ai--python-scala-idioms,True,102,0.00980392156862745,0.0,0.0
python-scala-translation,hard_distractor,1,j5ik2o--intent-based-dedup,False,,0.0,0.0,0.0
python-scala-translation,random_wrong,1,tondevrel--pandas-performance,False,,0.0,0.0,0.0
python-scala-translation,no_skill,2,,,,0.0,0.0,0.0
python-scala-translation,gold_skill,2,benchflow-ai--python-scala-collections,True,260,0.0038461538461538464,0.0,0.0
python-scala-translation,retrieved_top1_full,2,benchflow-ai--python-scala-idioms,True,102,0.00980392156862745,0.0,0.0
python-scala-translation,hard_distractor,2,j5ik2o--intent-based-dedup,False,,0.0,0.0,0.0
python-scala-translation,random_wrong,2,apollographql--apollo-federation,False,,0.0,0.0,0.0
quantum-numerical-simulation,no_skill,0,,,,0.0,0.0,0.0
quantum-numerical-simulation,gold_skill,0,benchflow-ai--qutip,True,127,0.007874015748031496,0.0,0.0
quantum-numerical-simulation,retrieved_top1_full,0,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,hard_distractor,0,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,random_wrong,0,davila7--planning,False,,0.0,0.0,0.0
quantum-numerical-simulation,no_skill,1,,,,0.0,0.0,0.0
quantum-numerical-simulation,gold_skill,1,benchflow-ai--qutip,True,127,0.007874015748031496,0.0,0.0
quantum-numerical-simulation,retrieved_top1_full,1,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,hard_distractor,1,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,random_wrong,1,soul-brews-studio--oraclenet,False,,0.0,0.0,0.0
quantum-numerical-simulation,no_skill,2,,,,0.0,0.0,0.0
quantum-numerical-simulation,gold_skill,2,benchflow-ai--qutip,True,127,0.007874015748031496,0.0,0.0
quantum-numerical-simulation,retrieved_top1_full,2,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,hard_distractor,2,K-Dense-AI--qutip,False,,0.0,0.0,0.0
quantum-numerical-simulation,random_wrong,2,kivo360--moai-domain-frontend,False,,0.0,0.0,0.0
r2r-mpc-control,no_skill,0,,,,0.0,0.0,0.0
r2r-mpc-control,gold_skill,0,benchflow-ai--finite-horizon-lqr,True,522,0.0019157088122605363,0.0,0.0
r2r-mpc-control,retrieved_top1_full,0,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,hard_distractor,0,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,random_wrong,0,sickn33--instagram-automation,False,,0.0,0.0,0.0
r2r-mpc-control,no_skill,1,,,,0.0,0.0,0.0
r2r-mpc-control,gold_skill,1,benchflow-ai--finite-horizon-lqr,True,522,0.0019157088122605363,0.0,0.0
r2r-mpc-control,retrieved_top1_full,1,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,hard_distractor,1,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,random_wrong,1,aktsmm--skill-finder,False,,0.0,0.0,0.0
r2r-mpc-control,no_skill,2,,,,0.0,0.0,0.0
r2r-mpc-control,gold_skill,2,benchflow-ai--finite-horizon-lqr,True,522,0.0019157088122605363,0.0,0.0
r2r-mpc-control,retrieved_top1_full,2,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,hard_distractor,2,omer-metin--control-systems,False,,0.0,0.0,0.0
r2r-mpc-control,random_wrong,2,glittercowboy--context-resume,False,252,0.003968253968253968,0.0,0.0
react-performance-debugging,no_skill,0,,,,0.0,0.0,0.0
react-performance-debugging,gold_skill,0,benchflow-ai--browser-testing-2,True,56,0.017857142857142856,0.0,1.0
react-performance-debugging,retrieved_top1_full,0,laguagu--react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,hard_distractor,0,kunhai-88--vercel-react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,random_wrong,0,volcengine--searching-context,False,786,0.001272264631043257,0.0,0.0
react-performance-debugging,no_skill,1,,,,0.0,0.0,0.0
react-performance-debugging,gold_skill,1,benchflow-ai--browser-testing-2,True,56,0.017857142857142856,0.0,1.0
react-performance-debugging,retrieved_top1_full,1,laguagu--react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,hard_distractor,1,kunhai-88--vercel-react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,random_wrong,1,sickn33--agent-orchestration-multi-agent-optimize,False,,0.0,0.0,0.0
react-performance-debugging,no_skill,2,,,,0.0,0.0,0.0
react-performance-debugging,gold_skill,2,benchflow-ai--browser-testing-2,True,56,0.017857142857142856,0.0,1.0
react-performance-debugging,retrieved_top1_full,2,laguagu--react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,hard_distractor,2,kunhai-88--vercel-react-best-practices,False,,0.0,0.0,0.0
react-performance-debugging,random_wrong,2,team-telnyx--telnyx-sip-integrations-ruby,False,,0.0,0.0,0.0
reserves-at-risk-calc,no_skill,0,,,,0.0,0.0,0.0
reserves-at-risk-calc,gold_skill,0,benchflow-ai--xlsx-1,True,6,0.16666666666666666,1.0,1.0
reserves-at-risk-calc,retrieved_top1_full,0,daymade--excel-automation,False,,0.0,0.0,0.0
reserves-at-risk-calc,hard_distractor,0,composiohq--excel-automation,False,944,0.001059322033898305,0.0,0.0
reserves-at-risk-calc,random_wrong,0,dawiddutoit--gradle-performance-optimization,False,,0.0,0.0,0.0
reserves-at-risk-calc,no_skill,1,,,,0.0,0.0,0.0
reserves-at-risk-calc,gold_skill,1,benchflow-ai--xlsx-1,True,6,0.16666666666666666,1.0,1.0
reserves-at-risk-calc,retrieved_top1_full,1,daymade--excel-automation,False,,0.0,0.0,0.0
reserves-at-risk-calc,hard_distractor,1,composiohq--excel-automation,False,944,0.001059322033898305,0.0,0.0
reserves-at-risk-calc,random_wrong,1,mepuka--effect-patterns-hub,False,,0.0,0.0,0.0
reserves-at-risk-calc,no_skill,2,,,,0.0,0.0,0.0
reserves-at-risk-calc,gold_skill,2,benchflow-ai--xlsx-1,True,6,0.16666666666666666,1.0,1.0
reserves-at-risk-calc,retrieved_top1_full,2,daymade--excel-automation,False,,0.0,0.0,0.0
reserves-at-risk-calc,hard_distractor,2,composiohq--excel-automation,False,944,0.001059322033898305,0.0,0.0
reserves-at-risk-calc,random_wrong,2,itechmeat--react-testing-library,False,,0.0,0.0,0.0
sales-pivot-analysis,no_skill,0,,,,0.0,0.0,0.0
sales-pivot-analysis,gold_skill,0,benchflow-ai--pdf-3,True,13,0.07692307692307693,0.0,1.0
sales-pivot-analysis,retrieved_top1_full,0,benchflow-ai--xlsx-3,True,1,1.0,1.0,1.0
sales-pivot-analysis,hard_distractor,0,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
sales-pivot-analysis,random_wrong,0,icartsh--csharp-developer,False,,0.0,0.0,0.0
sales-pivot-analysis,no_skill,1,,,,0.0,0.0,0.0
sales-pivot-analysis,gold_skill,1,benchflow-ai--pdf-3,True,13,0.07692307692307693,0.0,1.0
sales-pivot-analysis,retrieved_top1_full,1,benchflow-ai--xlsx-3,True,1,1.0,1.0,1.0
sales-pivot-analysis,hard_distractor,1,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
sales-pivot-analysis,random_wrong,1,sickn33--azure-cosmos-rust,False,,0.0,0.0,0.0
sales-pivot-analysis,no_skill,2,,,,0.0,0.0,0.0
sales-pivot-analysis,gold_skill,2,benchflow-ai--pdf-3,True,13,0.07692307692307693,0.0,1.0
sales-pivot-analysis,retrieved_top1_full,2,benchflow-ai--xlsx-3,True,1,1.0,1.0,1.0
sales-pivot-analysis,hard_distractor,2,zrt-ai-lab--csv-data-summarizer,False,,0.0,0.0,0.0
sales-pivot-analysis,random_wrong,2,sickn33--form-cro,False,,0.0,0.0,0.0
scheduling-email-assistant,no_skill,0,,,,0.0,0.0,0.0
scheduling-email-assistant,gold_skill,0,benchflow-ai--constraint-parser,True,6,0.16666666666666666,1.0,1.0
scheduling-email-assistant,retrieved_top1_full,0,team-attention--gmail,False,21,0.047619047619047616,0.0,1.0
scheduling-email-assistant,hard_distractor,0,googleworkspace--gws-gmail-send,False,86,0.011627906976744186,0.0,1.0
scheduling-email-assistant,random_wrong,0,nicepkg--email-subject-line-optimizer,False,188,0.005319148936170213,0.0,0.0
scheduling-email-assistant,no_skill,1,,,,0.0,0.0,0.0
scheduling-email-assistant,gold_skill,1,benchflow-ai--constraint-parser,True,6,0.16666666666666666,1.0,1.0
scheduling-email-assistant,retrieved_top1_full,1,team-attention--gmail,False,21,0.047619047619047616,0.0,1.0
scheduling-email-assistant,hard_distractor,1,googleworkspace--gws-gmail-send,False,86,0.011627906976744186,0.0,1.0
scheduling-email-assistant,random_wrong,1,davila7--labarchive-integration,False,,0.0,0.0,0.0
scheduling-email-assistant,no_skill,2,,,,0.0,0.0,0.0
scheduling-email-assistant,gold_skill,2,benchflow-ai--constraint-parser,True,6,0.16666666666666666,1.0,1.0
scheduling-email-assistant,retrieved_top1_full,2,team-attention--gmail,False,21,0.047619047619047616,0.0,1.0
scheduling-email-assistant,hard_distractor,2,googleworkspace--gws-gmail-send,False,86,0.011627906976744186,0.0,1.0
scheduling-email-assistant,random_wrong,2,composiohq--google-admin-automation,False,,0.0,0.0,0.0
sec-financial-report,no_skill,0,,,,0.0,0.0,0.0
sec-financial-report,gold_skill,0,benchflow-ai--13f-analyzer,True,106,0.009433962264150943,0.0,0.0
sec-financial-report,retrieved_top1_full,0,k-dense-ai--edgartools,False,,0.0,0.0,0.0
sec-financial-report,hard_distractor,0,w2112515--data-analysis,False,,0.0,0.0,0.0
sec-financial-report,random_wrong,0,rshankras--persistence-setup,False,,0.0,0.0,0.0
sec-financial-report,no_skill,1,,,,0.0,0.0,0.0
sec-financial-report,gold_skill,1,benchflow-ai--13f-analyzer,True,106,0.009433962264150943,0.0,0.0
sec-financial-report,retrieved_top1_full,1,k-dense-ai--edgartools,False,,0.0,0.0,0.0
sec-financial-report,hard_distractor,1,w2112515--data-analysis,False,,0.0,0.0,0.0
sec-financial-report,random_wrong,1,indranilbanerjee--creative-health,False,,0.0,0.0,0.0
sec-financial-report,no_skill,2,,,,0.0,0.0,0.0
sec-financial-report,gold_skill,2,benchflow-ai--13f-analyzer,True,106,0.009433962264150943,0.0,0.0
sec-financial-report,retrieved_top1_full,2,k-dense-ai--edgartools,False,,0.0,0.0,0.0
sec-financial-report,hard_distractor,2,w2112515--data-analysis,False,,0.0,0.0,0.0
sec-financial-report,random_wrong,2,xenitv1--brainstorming,False,,0.0,0.0,0.0
seismic-phase-picking,no_skill,0,,,,0.0,0.0,0.0
seismic-phase-picking,gold_skill,0,benchflow-ai--obspy-data-api,True,10,0.1,1.0,1.0
seismic-phase-picking,retrieved_top1_full,0,benchflow-ai--seismic-picker-selection,True,,0.0,0.0,0.0
seismic-phase-picking,hard_distractor,0,plurigrid--reafference-corollary-discharge,False,,0.0,0.0,0.0
seismic-phase-picking,random_wrong,0,github--convert-plaintext-to-md,False,,0.0,0.0,0.0
seismic-phase-picking,no_skill,1,,,,0.0,0.0,0.0
seismic-phase-picking,gold_skill,1,benchflow-ai--obspy-data-api,True,10,0.1,1.0,1.0
seismic-phase-picking,retrieved_top1_full,1,benchflow-ai--seismic-picker-selection,True,,0.0,0.0,0.0
seismic-phase-picking,hard_distractor,1,plurigrid--reafference-corollary-discharge,False,,0.0,0.0,0.0
seismic-phase-picking,random_wrong,1,89jobrien--testing,False,,0.0,0.0,0.0
seismic-phase-picking,no_skill,2,,,,0.0,0.0,0.0
seismic-phase-picking,gold_skill,2,benchflow-ai--obspy-data-api,True,10,0.1,1.0,1.0
seismic-phase-picking,retrieved_top1_full,2,benchflow-ai--seismic-picker-selection,True,,0.0,0.0,0.0
seismic-phase-picking,hard_distractor,2,plurigrid--reafference-corollary-discharge,False,,0.0,0.0,0.0
seismic-phase-picking,random_wrong,2,nodnarbnitram--ha-api,False,,0.0,0.0,0.0
setup-fuzzing-py,no_skill,0,,,,0.0,0.0,0.0
setup-fuzzing-py,gold_skill,0,benchflow-ai--discover-important-function,True,,0.0,0.0,0.0
setup-fuzzing-py,retrieved_top1_full,0,mohitmishra786--fuzzing,False,11,0.09090909090909091,0.0,1.0
setup-fuzzing-py,hard_distractor,0,plurigrid--cargo-fuzz,False,8,0.125,1.0,1.0
setup-fuzzing-py,random_wrong,0,michael-f-bryan--doc-coauthoring,False,,0.0,0.0,0.0
setup-fuzzing-py,no_skill,1,,,,0.0,0.0,0.0
setup-fuzzing-py,gold_skill,1,benchflow-ai--discover-important-function,True,,0.0,0.0,0.0
setup-fuzzing-py,retrieved_top1_full,1,mohitmishra786--fuzzing,False,11,0.09090909090909091,0.0,1.0
setup-fuzzing-py,hard_distractor,1,plurigrid--cargo-fuzz,False,8,0.125,1.0,1.0
setup-fuzzing-py,random_wrong,1,maximhq--docs-writer,False,,0.0,0.0,0.0
setup-fuzzing-py,no_skill,2,,,,0.0,0.0,0.0
setup-fuzzing-py,gold_skill,2,benchflow-ai--discover-important-function,True,,0.0,0.0,0.0
setup-fuzzing-py,retrieved_top1_full,2,mohitmishra786--fuzzing,False,11,0.09090909090909091,0.0,1.0
setup-fuzzing-py,hard_distractor,2,plurigrid--cargo-fuzz,False,8,0.125,1.0,1.0
setup-fuzzing-py,random_wrong,2,team-telnyx--telnyx-porting-out-go,False,,0.0,0.0,0.0
shock-analysis-demand,no_skill,0,,,,0.0,0.0,0.0
shock-analysis-demand,gold_skill,0,benchflow-ai--xlsx-1,True,4,0.25,1.0,1.0
shock-analysis-demand,retrieved_top1_full,0,jeremylongshore--excel-formula-generator,False,,0.0,0.0,0.0
shock-analysis-demand,hard_distractor,0,miles990--data-design,False,,0.0,0.0,0.0
shock-analysis-demand,random_wrong,0,j5ik2o--takt-analyze,False,,0.0,0.0,0.0
shock-analysis-demand,no_skill,1,,,,0.0,0.0,0.0
shock-analysis-demand,gold_skill,1,benchflow-ai--xlsx-1,True,4,0.25,1.0,1.0
shock-analysis-demand,retrieved_top1_full,1,jeremylongshore--excel-formula-generator,False,,0.0,0.0,0.0
shock-analysis-demand,hard_distractor,1,miles990--data-design,False,,0.0,0.0,0.0
shock-analysis-demand,random_wrong,1,gaelic-ghost--bootstrap-python-mcp-service,False,,0.0,0.0,0.0
shock-analysis-demand,no_skill,2,,,,0.0,0.0,0.0
shock-analysis-demand,gold_skill,2,benchflow-ai--xlsx-1,True,4,0.25,1.0,1.0
shock-analysis-demand,retrieved_top1_full,2,jeremylongshore--excel-formula-generator,False,,0.0,0.0,0.0
shock-analysis-demand,hard_distractor,2,miles990--data-design,False,,0.0,0.0,0.0
shock-analysis-demand,random_wrong,2,davila7--smtp-penetration-testing,False,,0.0,0.0,0.0
shock-analysis-supply,no_skill,0,,,,0.0,0.0,0.0
shock-analysis-supply,gold_skill,0,benchflow-ai--xlsx-1,True,28,0.03571428571428571,0.0,1.0
shock-analysis-supply,retrieved_top1_full,0,plurigrid--solver-fee,False,,0.0,0.0,0.0
shock-analysis-supply,hard_distractor,0,personamanagmentlayer--finops-expert,False,,0.0,0.0,0.0
shock-analysis-supply,random_wrong,0,d-o-hub--yaml-validator,False,,0.0,0.0,0.0
shock-analysis-supply,no_skill,1,,,,0.0,0.0,0.0
shock-analysis-supply,gold_skill,1,benchflow-ai--xlsx-1,True,28,0.03571428571428571,0.0,1.0
shock-analysis-supply,retrieved_top1_full,1,plurigrid--solver-fee,False,,0.0,0.0,0.0
shock-analysis-supply,hard_distractor,1,personamanagmentlayer--finops-expert,False,,0.0,0.0,0.0
shock-analysis-supply,random_wrong,1,srstomp--api-design,False,,0.0,0.0,0.0
shock-analysis-supply,no_skill,2,,,,0.0,0.0,0.0
shock-analysis-supply,gold_skill,2,benchflow-ai--xlsx-1,True,28,0.03571428571428571,0.0,1.0
shock-analysis-supply,retrieved_top1_full,2,plurigrid--solver-fee,False,,0.0,0.0,0.0
shock-analysis-supply,hard_distractor,2,personamanagmentlayer--finops-expert,False,,0.0,0.0,0.0
shock-analysis-supply,random_wrong,2,tamtom--gplay-purchase-verification,False,,0.0,0.0,0.0
simpo-code-reproduction,no_skill,0,,,,0.0,0.0,0.0
simpo-code-reproduction,gold_skill,0,benchflow-ai--nlp-research-repo-package-installment,True,,0.0,0.0,0.0
simpo-code-reproduction,retrieved_top1_full,0,Orchestra-Research--simpo-training,False,32,0.03125,0.0,1.0
simpo-code-reproduction,hard_distractor,0,mindrally--pytorch,False,,0.0,0.0,0.0
simpo-code-reproduction,random_wrong,0,jmerta--bug-triage,False,,0.0,0.0,0.0
simpo-code-reproduction,no_skill,1,,,,0.0,0.0,0.0
simpo-code-reproduction,gold_skill,1,benchflow-ai--nlp-research-repo-package-installment,True,,0.0,0.0,0.0
simpo-code-reproduction,retrieved_top1_full,1,Orchestra-Research--simpo-training,False,32,0.03125,0.0,1.0
simpo-code-reproduction,hard_distractor,1,mindrally--pytorch,False,,0.0,0.0,0.0
simpo-code-reproduction,random_wrong,1,haoxuanlithuai--eeg-preprocessing-pipeline-guide,False,,0.0,0.0,0.0
simpo-code-reproduction,no_skill,2,,,,0.0,0.0,0.0
simpo-code-reproduction,gold_skill,2,benchflow-ai--nlp-research-repo-package-installment,True,,0.0,0.0,0.0
simpo-code-reproduction,retrieved_top1_full,2,Orchestra-Research--simpo-training,False,32,0.03125,0.0,1.0
simpo-code-reproduction,hard_distractor,2,mindrally--pytorch,False,,0.0,0.0,0.0
simpo-code-reproduction,random_wrong,2,krafton-ai--web-navigation-strategies,False,,0.0,0.0,0.0
software-dependency-audit,no_skill,0,,,,0.0,0.0,0.0
software-dependency-audit,gold_skill,0,benchflow-ai--cvss-score-extraction,True,2,0.5,1.0,1.0
software-dependency-audit,retrieved_top1_full,0,benchflow-ai--trivy-offline-vulnerability-scanning,True,1,1.0,1.0,1.0
software-dependency-audit,hard_distractor,0,parcadei--security,False,700,0.0014285714285714286,0.0,0.0
software-dependency-audit,random_wrong,0,googleworkspace--recipe-organize-drive-folder,False,,0.0,0.0,0.0
software-dependency-audit,no_skill,1,,,,0.0,0.0,0.0
software-dependency-audit,gold_skill,1,benchflow-ai--cvss-score-extraction,True,2,0.5,1.0,1.0
software-dependency-audit,retrieved_top1_full,1,benchflow-ai--trivy-offline-vulnerability-scanning,True,1,1.0,1.0,1.0
software-dependency-audit,hard_distractor,1,parcadei--security,False,700,0.0014285714285714286,0.0,0.0
software-dependency-audit,random_wrong,1,anthropics--ticket-triage,False,,0.0,0.0,0.0
software-dependency-audit,no_skill,2,,,,0.0,0.0,0.0
software-dependency-audit,gold_skill,2,benchflow-ai--cvss-score-extraction,True,2,0.5,1.0,1.0
software-dependency-audit,retrieved_top1_full,2,benchflow-ai--trivy-offline-vulnerability-scanning,True,1,1.0,1.0,1.0
software-dependency-audit,hard_distractor,2,parcadei--security,False,700,0.0014285714285714286,0.0,0.0
software-dependency-audit,random_wrong,2,samarv--consumer-product-readiness-stack,False,,0.0,0.0,0.0
speaker-diarization-subtitles,no_skill,0,,,,0.0,0.0,0.0
speaker-diarization-subtitles,gold_skill,0,benchflow-ai--Automatic Speech Recognition (ASR),True,4,0.25,1.0,1.0
speaker-diarization-subtitles,retrieved_top1_full,0,vanman2024--stt-integration,False,6,0.16666666666666666,1.0,1.0
speaker-diarization-subtitles,hard_distractor,0,wlzh--text-to-speech,False,,0.0,0.0,0.0
speaker-diarization-subtitles,random_wrong,0,narumiruna--uv-scripts,False,,0.0,0.0,0.0
speaker-diarization-subtitles,no_skill,1,,,,0.0,0.0,0.0
speaker-diarization-subtitles,gold_skill,1,benchflow-ai--Automatic Speech Recognition (ASR),True,4,0.25,1.0,1.0
speaker-diarization-subtitles,retrieved_top1_full,1,vanman2024--stt-integration,False,6,0.16666666666666666,1.0,1.0
speaker-diarization-subtitles,hard_distractor,1,wlzh--text-to-speech,False,,0.0,0.0,0.0
speaker-diarization-subtitles,random_wrong,1,jeremylongshore--analyzing-test-coverage,False,,0.0,0.0,0.0
speaker-diarization-subtitles,no_skill,2,,,,0.0,0.0,0.0
speaker-diarization-subtitles,gold_skill,2,benchflow-ai--Automatic Speech Recognition (ASR),True,4,0.25,1.0,1.0
speaker-diarization-subtitles,retrieved_top1_full,2,vanman2024--stt-integration,False,6,0.16666666666666666,1.0,1.0
speaker-diarization-subtitles,hard_distractor,2,wlzh--text-to-speech,False,,0.0,0.0,0.0
speaker-diarization-subtitles,random_wrong,2,aaaaqwq--wecom-cs-automation,False,,0.0,0.0,0.0
spring-boot-jakarta-migration,no_skill,0,,,,0.0,0.0,0.0
spring-boot-jakarta-migration,gold_skill,0,benchflow-ai--hibernate-upgrade,True,143,0.006993006993006993,0.0,0.0
spring-boot-jakarta-migration,retrieved_top1_full,0,benchflow-ai--jakarta-namespace,True,139,0.007194244604316547,0.0,0.0
spring-boot-jakarta-migration,hard_distractor,0,github--create-spring-boot-java-project,False,9,0.1111111111111111,1.0,1.0
spring-boot-jakarta-migration,random_wrong,0,latestaiagents--chunking-strategies,False,,0.0,0.0,0.0
spring-boot-jakarta-migration,no_skill,1,,,,0.0,0.0,0.0
spring-boot-jakarta-migration,gold_skill,1,benchflow-ai--hibernate-upgrade,True,143,0.006993006993006993,0.0,0.0
spring-boot-jakarta-migration,retrieved_top1_full,1,benchflow-ai--jakarta-namespace,True,139,0.007194244604316547,0.0,0.0
spring-boot-jakarta-migration,hard_distractor,1,github--create-spring-boot-java-project,False,9,0.1111111111111111,1.0,1.0
spring-boot-jakarta-migration,random_wrong,1,gizix--django-patterns,False,,0.0,0.0,0.0
spring-boot-jakarta-migration,no_skill,2,,,,0.0,0.0,0.0
spring-boot-jakarta-migration,gold_skill,2,benchflow-ai--hibernate-upgrade,True,143,0.006993006993006993,0.0,0.0
spring-boot-jakarta-migration,retrieved_top1_full,2,benchflow-ai--jakarta-namespace,True,139,0.007194244604316547,0.0,0.0
spring-boot-jakarta-migration,hard_distractor,2,github--create-spring-boot-java-project,False,9,0.1111111111111111,1.0,1.0
spring-boot-jakarta-migration,random_wrong,2,yanko-belov--n-plus-one-prevention,False,,0.0,0.0,0.0
suricata-custom-exfil,no_skill,0,,,,0.0,0.0,0.0
suricata-custom-exfil,gold_skill,0,benchflow-ai--pcap-triage-tshark,True,20,0.05,0.0,1.0
suricata-custom-exfil,retrieved_top1_full,0,benchflow-ai--suricata-rules-basics,True,3,0.3333333333333333,1.0,1.0
suricata-custom-exfil,hard_distractor,0,chaterm--traffic-analysis,False,,0.0,0.0,0.0
suricata-custom-exfil,random_wrong,0,jinfanzheng--rail,False,,0.0,0.0,0.0
suricata-custom-exfil,no_skill,1,,,,0.0,0.0,0.0
suricata-custom-exfil,gold_skill,1,benchflow-ai--pcap-triage-tshark,True,20,0.05,0.0,1.0
suricata-custom-exfil,retrieved_top1_full,1,benchflow-ai--suricata-rules-basics,True,3,0.3333333333333333,1.0,1.0
suricata-custom-exfil,hard_distractor,1,chaterm--traffic-analysis,False,,0.0,0.0,0.0
suricata-custom-exfil,random_wrong,1,travisjneuman--generic-ux-designer,False,,0.0,0.0,0.0
suricata-custom-exfil,no_skill,2,,,,0.0,0.0,0.0
suricata-custom-exfil,gold_skill,2,benchflow-ai--pcap-triage-tshark,True,20,0.05,0.0,1.0
suricata-custom-exfil,retrieved_top1_full,2,benchflow-ai--suricata-rules-basics,True,3,0.3333333333333333,1.0,1.0
suricata-custom-exfil,hard_distractor,2,chaterm--traffic-analysis,False,,0.0,0.0,0.0
suricata-custom-exfil,random_wrong,2,aaaaqwq--miro-automation,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,no_skill,0,,,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,gold_skill,0,benchflow-ai--syz-extract-constants,True,3,0.3333333333333333,1.0,1.0
syzkaller-ppdev-syzlang,retrieved_top1_full,0,benchflow-ai--syzlang-ioctl-basics,True,1,1.0,1.0,1.0
syzkaller-ppdev-syzlang,hard_distractor,0,tai-ch0802--parallel-agents,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,random_wrong,0,niracler--markdown-lint,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,no_skill,1,,,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,gold_skill,1,benchflow-ai--syz-extract-constants,True,3,0.3333333333333333,1.0,1.0
syzkaller-ppdev-syzlang,retrieved_top1_full,1,benchflow-ai--syzlang-ioctl-basics,True,1,1.0,1.0,1.0
syzkaller-ppdev-syzlang,hard_distractor,1,tai-ch0802--parallel-agents,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,random_wrong,1,guia-matthieu--distribution-engine,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,no_skill,2,,,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,gold_skill,2,benchflow-ai--syz-extract-constants,True,3,0.3333333333333333,1.0,1.0
syzkaller-ppdev-syzlang,retrieved_top1_full,2,benchflow-ai--syzlang-ioctl-basics,True,1,1.0,1.0,1.0
syzkaller-ppdev-syzlang,hard_distractor,2,tai-ch0802--parallel-agents,False,,0.0,0.0,0.0
syzkaller-ppdev-syzlang,random_wrong,2,AgnosticUI--explain-code,False,,0.0,0.0,0.0
taxonomy-tree-merge,no_skill,0,,,,0.0,0.0,0.0
taxonomy-tree-merge,gold_skill,0,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,retrieved_top1_full,0,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,hard_distractor,0,plurigrid--ultrametric-distance,False,,0.0,0.0,0.0
taxonomy-tree-merge,random_wrong,0,laurigates--meta-assimilate,False,,0.0,0.0,0.0
taxonomy-tree-merge,no_skill,1,,,,0.0,0.0,0.0
taxonomy-tree-merge,gold_skill,1,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,retrieved_top1_full,1,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,hard_distractor,1,plurigrid--ultrametric-distance,False,,0.0,0.0,0.0
taxonomy-tree-merge,random_wrong,1,mims-harvard--tooluniverse-clinical-trial-design,False,,0.0,0.0,0.0
taxonomy-tree-merge,no_skill,2,,,,0.0,0.0,0.0
taxonomy-tree-merge,gold_skill,2,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,retrieved_top1_full,2,benchflow-ai--hierarchical-taxonomy-clustering,True,3,0.3333333333333333,1.0,1.0
taxonomy-tree-merge,hard_distractor,2,plurigrid--ultrametric-distance,False,,0.0,0.0,0.0
taxonomy-tree-merge,random_wrong,2,jg-chalk-io--moai-core-workflow,False,,0.0,0.0,0.0
